1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
367,6/11/04,372,67,112,S8LMSA,9/30/06,A,1.04,1.5,"319,602","35,688","17,252","256,535",0,"147,269","179,305","81,202",0,"85,360",,"85,360",,,,0,,,1,11,2,,"85,360",101,57,44,0,0,101,0,0,0,2,0,1,0,101,0,0,0,0,0,
633,7/16/70,661,401,68,INTERN,9/30/06,A,1.45,2.26,"1,723,697","227,243","12,765","1,025,354",0,"755,143","710,504","373,558","2,154","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0,
815,12/1/98,661,401,68,S8NCON,9/30/06,B,1.14,0.38,"1,386,476","122,763","10,379","1,103,221",0,"440,404","1,302,946","127,955","2,146","72,403","17,283","55,120",0,0,"1,291","55,334","55,334",0,1,12,2,"33,683","73,694",125,105,0,20,0,100,25,0,0,5,0,1,20,85,20,0,0,0,0,
241,2/3/05,823,319,55,S8SUBR,12/31/06,A,1.19,4.54,"1,052,099","145,668","43,566","727,022",0,"1,420,947","380,358","67,486",0,"114,948",,"114,948",,,,0,,,4,6,2,,"114,948",97,49,12,35,1,0,97,0,0,6,0,1.82,4,28,49,13,3,0,0,
246,6/18/04,743,482,157,S8NCON,12/31/06,A,1.79,2.63,"300,501",0,0,"167,631",0,"197,237","95,540","17,190","3,413","15,138",,"15,138",,,,,,,3,2,0,,"15,138",48,47,0,0,1,47,0,0,1,4,0,0.75,12,36,0,0,0,0,0,
252,3/6/03,496,258,13,INTERN,12/31/06,C,0.84,1.24,"1,192,370","20,543","5,086","1,388,574",0,"383,813","426,439","116,730",0,"143,267",,"143,267",,,,0,,,6,3,0,,"143,267",120,24,0,96,0,0,120,0,0,0,0,1.7,0,48,60,12,0,0,0,
253,12/1/01,877,89,114,S8SUBR,12/31/06,D,0.93,0.62,"1,823,109","32,765","11,556","1,906,041",0,"804,978","1,895,439","590,266",0,"111,394","25,270","86,124","15,871","4,078","1,149","94,729","78,858","15,871",1,11,2,"11,102","132,492",140,139,0,1,0,140,0,0,0,9,0,0.97,4,136,0,0,0,0,0,
255,2/1/02,928,175,108,S8NCON,12/31/06,C,0.81,9.51,"224,732",0,"9,446","267,391",0,"531,174","150,693","94,854",0,"49,458",,"49,458",,,,,,,9,6,4,,"49,458",37,37,0,0,0,0,37,0,0,2,0,2.16,0,6,19,12,0,0,0,
256,5/9/02,1001,26,125,S8SUBR,12/31/06,A,1.02,1.64,"756,473","145,306","16,426","584,300",0,"526,339","365,008","44,561",0,"94,000",0,"94,000",,,,0,,,5,5,1,,"94,000",98,98,0,0,0,0,98,0,0,6,0,1.46,3,51,40,4,0,0,0,
257,6/28/02,1017,149,156,TCRED4,12/31/06,A,1.18,1.77,"875,147","81,113","3,778","667,374",0,"417,361","1,701,238","49,483","1,416,187","148,425","18,127","130,298",0,"21,624","7,480","119,329","119,329",,2,4,0,"8,199","177,529",151,151,0,0,0,0,151,0,0,0,0,1.64,7,47,91,6,0,0,0,
258,6/13/02,768,229,15,TCRED4,12/31/06,C,0.85,1.45,"1,566,307","31,750","32,604","1,758,824",0,"1,251,984","1,025,978","164,745",0,"217,607","29,183","188,424",0,0,"9,615",0,,,8,,,"855,446","227,222",192,40,0,152,0,0,192,0,0,0,0,1.59,0,78,114,0,0,0,0,
259,9/5/03,800,146,50,ELDER,12/31/06,B,1.11,0.66,"902,870","59,213","1,925","759,055",0,"494,327","803,650","59,796",0,"76,685",,"76,685",,,,0,,,1,4,2,,"76,685",102,69,0,33,0,102,0,0,0,0,0,0.6,41,61,0,0,0,0,0,
260,2/1/02,198,319,65,S8LMSA,12/31/06,A,1.22,3.92,"2,619,439","125,795","88,865","1,970,346",0,"2,062,762","1,021,091","494,294",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0,
261,6/30/03,208,122,50,TCRED4,12/31/06,A,1.01,1.39,"596,672","4,523","1,326","583,250",0,"307,880","574,089","52,589","300,000","95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0,
262,7/24/02,898,175,71,S8NCON,12/31/06,A,1.4,2.32,"3,412,264","34,522","16,176","2,399,718",0,"4,052,203","1,928,747","179,516",0,"288,863","288,863",,"6,815",,,0,,,17,3,0,,"295,678",190,190,0,0,0,0,190,0,0,10,0,2.41,0,11,120,33,23,2,1,
311,4/1/04,54,71,25,MISC,12/31/06,C,-0.6,6.82,"-93,050",0,"10,852","171,806",0,"591,608","140,242","53,492",0,"60,727",,"60,727",,,,0,,,1,4,2,,"60,727",69,64,5,0,0,69,0,0,0,5,0,1.03,0,67,2,0,0,0,0,
372,7/10/03,902,181,133,S8LMSA,12/31/06,A,0.97,2.76,"2,012,641","30,482","53,559","1,997,564",0,"2,286,411","1,257,985","430,644",0,"173,308","31,308","142,000",0,"2,019",0,0,,,2,4,0,,"175,327",185,172,13,0,0,0,185,0,0,20,0,1.64,20,70,71,8,12,4,0,
389,3/3/05,405,37,113,S8SUBR,12/31/06,A,1.08,10.35,"1,068,898","192,663","42,175","772,751",0,"1,701,425","380,208","215,785",0,"156,393",,"156,393",,,,0,,,28,2,0,,"156,393",200,167,0,33,0,0,200,0,0,1,0,1.57,0,96,94,10,0,0,0,
409,4/15/05,303,122,125,SEC236,12/31/06,A,1.48,1.59,"1,892,623",0,"15,251","1,271,633",0,"2,222,817","1,713,748","315,492",0,"239,851","40,597","199,254",0,0,"17,052","193,894","193,894",0,3,10,2,"248,485","256,903",366,293,73,0,0,0,366,0,0,0,0,1.65,0,257,19,51,39,0,0,
441,4/15/05,302,122,125,S8LMSA,12/31/06,A,1.59,2.08,"2,070,171",0,"9,108","1,294,878",0,"4,079,692","2,272,682","313,483",0,"324,255",0,"324,255",0,0,0,"285,617","285,617",,11,3,0,"248,485","324,255",250,250,0,0,0,0,250,0,0,0,0,3.57,0,0,0,107,143,0,0,
447,6/27/02,883,122,50,TCRED9,12/31/06,C,0.95,0.92,"1,080,758",0,"6,832","1,133,347",0,"746,308","893,812","83,037",0,"371,101","53,860","317,241","14,648",0,"76,828","323,096","308,448","14,648",1,25,7,"43,272","462,577",133,81,0,52,0,0,133,0,0,0,0,1.5,35,17,60,21,0,0,0,
448,3/18/04,851,122,50,ELDER,12/31/06,C,0.89,1.13,"435,098",0,"1,923","485,016",0,"475,740","468,977","47,193",0,"57,184","13,823","43,361",0,0,0,"41,150","41,150",0,1,3,2,"39,384","57,184",66,33,0,33,0,66,0,0,0,0,0,0.26,49,17,0,0,0,0,0,
449,6/27/03,482,258,13,INTERN,12/31/06,F,0.89,0.95,"1,603,662","50,334","4,554","1,737,741",0,"434,038","728,049","270,895",0,"188,583",,"188,583",,,,0,,,13,3,0,,"188,583",156,39,0,117,0,0,156,0,0,0,0,1.56,0,69,87,0,0,0,0,
450,6/26/03,1065,507,146,TCRED9,12/31/06,A,1.08,6.3,"239,249","22,890","8,649","192,487",0,"433,666","90,052","21,256",0,"79,943","4,546","75,397","3,203","1,197",971,"71,818","68,615","3,203",12,3,0,"127,005","85,314",63,59,0,4,0,0,63,0,0,0,0,2.19,0,11,29,23,0,0,0,
451,4/21/04,801,122,50,TCRED4,12/31/06,C,0.74,1.84,"66,916","3,250","1,372","84,048",0,"109,159","94,670","35,242",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,
452,9/15/04,1092,507,146,TCRED9,12/31/06,A,2.07,4.01,"189,867",0,"49,707","67,796",0,"1,373,083","350,169","8,053",0,"103,345",,"103,345",,,,0,,,5,3,0,,"103,345",83,83,0,0,0,0,83,0,0,0,0,1.54,0,42,37,4,0,0,0,
453,12/10/02,752,229,15,RAD,12/31/06,A,0.92,1.48,"376,287","52,232","2,989","348,457",0,"496,999","454,865","119,011",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0,
454,12/10/02,752,229,15,RAD,12/31/06,C,0.81,2.26,"496,117","52,461","7,346","539,314",0,"572,091","428,034","175,007",0,"145,908",0,"145,908",0,0,0,"154,812","154,812",0,19,3,0,"332,731","145,908",168,46,0,122,0,0,168,0,0,3,0,2.18,0,0,138,30,0,0,0,
455,9/29/03,680,491,142,TCRED4,12/31/06,A,1.19,6.32,"2,822,048",0,"12,401","2,357,651",0,"3,609,534","754,625","183,377",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0,
456,11/17/03,860,507,146,TCRED9,12/31/06,A,1.2,10.14,"329,358","9,451","52,884","221,926",0,"3,203,629","350,831","34,785",0,"144,358","14,362","129,996",0,0,"19,016","128,051","128,051",0,5,3,2,"73,820","163,374",150,116,0,34,0,0,150,0,0,18,0,1.78,0,65,59,20,6,0,0,
457,11/17/03,860,507,146,TCRED9,12/31/06,A,1.67,8.84,"262,183",0,"46,008","129,362",0,"1,552,150","192,354","16,706",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0,
495,11/24/03,1189,231,40,S8SUBR,12/31/06,A,1.1,2.83,"175,919","23,845","7,405","131,146",0,"286,832","116,215","15,001",0,"71,297",,"71,297",,,,0,,,1,4,1,,"71,297",74,73,0,0,1,0,74,0,0,4,0,1.23,0,60,11,3,0,0,0,
496,3/26/04,1030,122,97,TCRED9,12/31/06,A,0.88,2.76,"313,909",0,"7,414","348,458",0,"418,611","183,733","31,934",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0,
498,4/14/04,450,149,156,TCRED4,12/31/06,D,0.41,0.93,"439,504",0,"22,350","1,018,661",0,"700,136","3,437,733","482,013","2,204,999","278,546","84,386","194,160",0,"7,282",0,"169,720","169,720",,1,6,2,"104,412","285,828",154,32,0,122,0,0,154,0,0,0,0,1.6,0,66,84,4,0,0,0,
501,3/2/04,156,504,50,ELDER,12/31/06,C,0.91,0.64,"738,231",0,"2,411","809,107",0,"332,670","587,856","72,048",0,"62,709","18,584","44,125",,,429,"35,686","35,686",0,1,2,2,"419,525","63,138",78,16,0,62,0,78,0,0,0,0,0,0.72,24,52,2,0,0,0,0,
502,12/18/03,401,113,88,TCRED9,12/31/06,A,1.13,1.95,"252,396",0,"1,165","221,440",0,"159,738","95,716","14,000",0,"95,875","14,781","81,094",,,,0,,,4,3,0,"255,764","95,875",80,76,0,4,0,0,80,0,0,0,0,2.18,0,10,46,24,0,0,0,
505,3/16/05,757,122,2,S8SUBR,12/31/06,A,1.3,4.43,"669,397","24,787","12,206","487,871",0,"649,782","193,220","46,581",0,"101,926","20,157","81,769","6,970",,918,"78,362","71,392","6,970",2,7,3,"37,546","109,814",106,104,0,0,2,106,0,0,0,13,0,1.18,0,87,19,0,0,0,0,
508,6/1/04,983,149,149,TCRED4,12/31/06,A,1.16,2.51,"349,474","4,520","5,440","292,592",0,"504,177","231,220","30,237",0,"80,000","80,000",,,,,0,,,3,4,2,,"80,000",64,64,0,0,0,0,64,0,0,4,0,1.88,0,15,42,7,0,0,0,
530,4/14/05,849,160,31,S8SUBR,12/31/06,A,0.58,2.02,"217,711","144,496","6,216","114,852",0,"254,832","137,827","11,763",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0,
540,4/15/05,38,45,12,INTERN,12/31/06,A,1.35,2.59,"402,242",0,"1,061","297,614",0,"212,195","226,684","144,749",0,"44,000",,"44,000",,,,0,,,21,1,0,,"44,000",59,0,18,41,0,0,59,0,0,0,0,1.71,0,19,38,2,0,0,0,
541,8/26/04,1029,149,46,SHARP,12/31/06,D,0,0.19,"-63,930",0,0,0,0,"279,282","3,064,975",1,"1,619,763","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0,
542,8/26/04,1009,149,46,SHARP,12/31/06,D,0,0.49,"-115,329",0,0,0,0,"639,897","1,294,537",1,0,"10,000","10,000",,,,,0,,,,,,,"10,000",49,19,11,19,0,0,49,0,0,0,0,2.06,0,19,15,8,7,0,0,
629,5/13/70,1034,223,82,MISC,12/31/06,F,-0.78,0.25,-102,"3,713",190,"5,148",0,"8,882","39,140","2,894",0,"8,000",0,"8,000",0,0,0,0,,,1,2,0,"5,345","8,000",3,3,0,0,0,0,3,0,0,0,0,4,0,0,1,0,1,0,1,
632,5/3/73,166,117,3,SEC236,12/31/06,B,1.13,0.82,"1,296,552","383,344","11,692","796,299",0,"440,490","900,865","366,361",0,"222,058","38,591","183,467",0,0,0,"187,855","187,855",0,1,11,2,"403,583","222,058",250,63,187,0,0,0,250,0,0,3,0,1.58,0,105,145,0,0,0,0,
637,3/16/72,795,512,81,INTERN,12/31/06,C,0.96,0.88,"477,780","111,369","3,429","379,622",0,"106,238","284,246","163,048",0,"59,258","13,476","45,782",0,0,"3,696","44,931","44,930",1,1,7,2,"76,452","62,954",62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0,
640,5/20/71,109,169,115,SEC13A,12/31/06,A,1.34,1.24,"593,522","139,629","3,753","336,357",0,"266,397","350,601","135,400",0,"169,400",0,"169,400",0,0,0,"150,000","150,000",0,1,18,0,0,"169,400",200,2,198,0,0,0,200,0,0,0,0,1.5,0,100,100,0,0,0,0,
645,10/1/71,832,89,121,S8SUBR,12/31/06,D,0.42,1.13,"337,492","126,599","12,531","474,211",0,"470,930","525,922","110,993",0,"107,600",0,"107,600",0,0,0,"85,100","85,100",0,6,4,0,"38,053","107,600",135,92,0,43,0,0,135,0,0,0,0,0.9,49,61,15,10,0,0,0,
647,5/20/71,1033,494,147,S8SUBR,12/31/06,B,1.12,0.95,"356,503","85,001","7,056","236,164",0,"199,013","390,201","155,308","25,325","75,134","9,278","65,856",0,0,0,"64,551","64,551",0,8,3,0,"47,980","75,134",88,88,0,0,0,0,88,0,0,0,0,2.61,0,3,41,31,13,0,0,
653,12/27/72,662,401,68,INTERN,12/31/06,B,1.17,0.68,"1,682,297","283,422","16,915","1,181,636",0,"712,782","1,319,550","269,901",0,"145,213","31,562","113,651","9,906",0,"29,651","120,570","110,664","9,906",1,15,3,"39,814","184,770",179,45,63,71,0,179,0,0,0,4,0,0.87,36,130,13,0,0,0,0,
654,8/1/72,292,22,63,INTERN,12/31/06,A,1.11,4.25,"334,599","33,154","10,329","262,731",0,"143,178","137,076","103,351",0,0,0,0,0,0,0,"58,892","58,892",0,1,9,2,"101,495","72,380",94,19,0,75,0,0,94,0,0,0,0,1.19,0,76,18,0,0,0,0,
655,1/11/71,1036,494,46,S8SUBR,12/31/06,B,1.1,0.56,"532,827","140,894","9,015","348,933",0,"278,058","795,959","238,545","58,954","94,715","10,483","84,232",0,"32,803","6,601","115,250","115,250",0,13,3,0,"84,012","134,119",129,129,0,0,0,0,129,0,0,0,0,2.41,0,11,62,48,8,0,0,
656,9/16/71,1087,148,155,S8SUBR,12/31/06,A,2.45,7.77,"411,227",0,"5,351","165,343",0,"657,629","185,701","101,114",0,"109,884","10,915","98,969","6,883",0,0,"93,385","86,502","6,883",1,4,0,"40,811","116,767",57,57,0,0,0,0,57,0,0,0,0,3.12,0,3,5,31,18,0,0,
660,7/20/71,1279,149,156,RAD,12/31/06,A,1.05,1.87,"469,334","107,445","2,713","341,494",0,"244,226","431,321","172,324","128,279","180,689",0,"180,689",0,0,0,"165,000","165,000",0,10,3,0,"435,600","180,689",134,34,0,100,0,0,134,0,0,0,0,2.27,0,0,98,36,0,0,0,
662,6/3/71,789,319,65,S8NCON,12/31/06,A,1.48,2.33,"512,412","110,052","3,105","270,608",0,"419,809","290,247","110,232",0,"95,443","1,588","93,855",0,0,0,"85,152","85,152",0,17,2,0,"414,691","95,443",100,78,0,22,0,0,100,0,0,0,0,1.96,0,16,72,12,0,0,0,
664,10/28/71,574,36,109,MISC,12/31/06,A,1.12,2.94,"835,553","125,791","6,043","626,149",0,"396,755","281,992","146,931",0,"163,912","14,127","149,785",0,0,"1,893","89,367","89,367",0,6,3,0,"144,347","165,805",154,73,32,49,0,0,154,0,0,0,0,1.56,15,44,88,7,0,0,0,
667,9/28/72,1073,223,82,S8SUBR,12/31/06,B,1.69,0,"34,887","3,865",223,"18,235",0,0,0,0,0,"8,388",888,"7,500",0,"1,837","1,173","9,096","9,096",0,1,3,0,"4,868","11,398",6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0,
668,7/8/71,93,229,77,MISC,12/31/06,F,0.63,0.59,"133,026","62,649","4,151","105,661",0,"88,401","212,450","61,808",0,"69,736","7,584","62,152",0,0,"2,160","64,320","64,320",0,6,3,0,"109,771","69,736",72,18,54,0,0,0,72,0,0,4,0,1.83,0,12,60,0,0,0,0,
669,5/20/71,1064,494,147,S8SUBR,12/31/06,A,1.66,1.4,"263,307","74,860","7,868","108,718",0,"85,424","121,118","48,137","11,948","38,896","4,291","34,605",0,0,"2,118","39,600","39,600",0,16,3,0,"31,197","41,014",45,45,0,0,0,0,45,0,0,0,0,2.51,0,2,18,25,0,0,0,
671,11/11/71,1188,231,40,SEC236,12/31/06,A,1.03,1.39,"119,205","30,667","2,242","83,529",0,"47,243","61,159","27,269",0,"190,000",0,"190,000",0,0,0,"10,800","10,800",0,1,4,0,"6,000","190,000",22,22,0,0,0,0,22,0,0,0,0,1.27,0,16,6,0,0,0,0,
672,8/12/71,273,83,75,INTERN,12/31/06,A,1.47,1.75,"700,681","101,664","12,772","399,385",0,"442,368","421,063","168,500",0,"128,439","1,500","126,939","7,700",0,0,"127,481","120,436","7,045",1,9,2,0,"136,139",164,33,0,131,0,0,164,0,0,0,0,1.1,17,114,33,0,0,0,0,
674,2/17/72,378,49,85,SEC236,12/31/06,A,1.09,1.5,"601,647","227,383","11,919","333,927",0,"401,239","392,083","121,951","3,332","221,175","29,220","191,955",0,0,"1,607","191,720","191,720",0,10,3,0,"573,075","221,175",200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0,
675,9/11/73,907,64,135,SEC13A,12/31/06,A,1.54,1.46,"360,740","31,378","7,821","208,976",0,"287,563","280,006","82,829",0,"98,302","4,044","94,258","1,260",0,0,"68,609","67,349","1,260",2,4,0,"51,152","99,562",97,37,60,0,0,0,97,0,0,0,0,1.6,8,29,54,6,0,0,0,
677,11/11/71,1012,223,82,RAD,12/31/06,B,2.2,0,"29,785","4,913",877,"10,894",0,0,0,0,0,"12,158",0,"12,158",0,0,0,"6,665","6,665",0,1,3,0,"9,972","12,158",9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0,
678,4/11/72,331,149,156,RAD,12/31/06,A,1.1,1.93,"690,579","102,501","4,108","529,070",0,"219,125","312,983","199,735",0,"150,408","3,998","146,410",0,0,0,"154,208","154,208",0,22,3,0,"786,170","150,408",160,40,120,0,0,0,160,0,0,3,0,1.89,0,42,94,24,0,0,0,
681,7/31/74,587,148,155,SEC13A,12/31/06,A,1.31,1.95,"351,119","80,458","3,475","204,412",0,"232,673","205,966","86,639",0,"88,890",0,"88,890",0,0,0,"83,880","83,880",0,11,2,0,"452,153","88,890",96,24,72,0,0,0,96,0,0,3,0,1.73,0,36,50,10,0,0,0,
682,4/24/73,864,228,51,SEC236,12/31/06,F,0.52,0.64,"20,962","4,191",892,"30,496",0,"37,853","73,385","14,001",0,"11,600","1,500","10,100","1,400",0,0,"10,005","8,605","1,400",1,6,1,"4,459","13,000",15,0,15,0,0,14,1,0,0,1,0,1.07,1,12,2,0,0,0,0,
684,5/22/74,455,147,154,SEC236,12/31/06,D,0.99,0.61,"356,053","111,329","13,798","234,421",0,"172,096","380,267","96,000",0,"72,000",0,"72,000",0,0,0,"63,900","63,900",0,1,7,2,0,"72,000",94,38,56,0,0,94,0,0,0,0,0,1.14,0,81,13,0,0,0,0,
685,4/11/72,568,318,52,INTERN,12/31/06,A,3.07,6.07,"1,641,468","4,574","4,996","531,738",0,"1,077,587","397,736","220,164",0,"154,072","11,147","142,925","13,500",0,"29,248","97,515","85,115","12,400",1,16,3,"14,419","196,820",127,25,0,102,0,0,127,0,0,0,0,1.14,16,83,22,6,0,0,0,
686,10/1/71,73,319,65,RADDEC,12/31/06,B,1.01,0.61,"493,639","277,863","5,072","209,654",0,"189,474","380,544","72,100",0,"105,134","5,772","99,362",0,0,0,"97,552","97,552",0,12,3,0,"489,375","105,134",100,58,42,0,0,0,100,0,0,0,0,2.48,0,36,12,25,22,5,0,
687,2/29/72,773,140,150,SEC236,12/31/06,A,1.2,1.61,"1,407,668","312,801","20,643","895,155",0,"545,874","579,312","241,091",0,"252,013","5,162","246,851",0,0,"11,810","201,150","201,150",0,16,3,0,"650,351","263,823",201,181,20,0,0,0,201,0,0,5,0,2.5,0,30,70,71,30,0,0,
690,5/23/73,753,229,15,RAD,12/31/06,D,0.99,0.97,"1,181,916","284,554","10,479","898,264",0,"432,162","823,836","380,336",0,"236,640","4,218","232,422",0,0,0,"231,640","231,640",0,20,2,0,"889,715","236,640",300,75,200,25,0,0,300,0,0,0,0,1.41,0,176,124,0,0,0,0,
691,9/11/73,103,99,69,SEC236,12/31/06,B,1.31,0.89,"373,018","128,965","6,379","181,803",0,"148,005","244,875","78,347",0,"129,908","38,148","91,760",0,0,0,"91,760","91,760",0,11,3,0,"402,930","129,908",100,25,56,19,0,0,100,0,0,1,0,1.96,0,16,72,12,0,0,0,
694,3/6/73,516,149,156,INTERN,12/31/06,C,0.86,1.56,"4,610,245","401,801","65,944","4,800,544",0,"2,285,477","2,138,749","675,326",0,"504,000","19,000","485,000","2,000",0,0,"374,500","372,500","2,000",3,14,6,0,"506,000",465,377,0,88,0,173,292,0,0,27,0,1.6,0,184,281,0,0,0,0,
696,7/13/72,812,92,36,SEC13A,12/31/06,B,1.5,0.76,"897,793","62,000",948,"555,105",0,"345,347","674,789","218,398",0,"173,040","3,000","170,040","8,000",0,0,"144,584","136,584","8,000",1,22,2,"49,940","181,040",213,3,157,53,0,0,213,0,0,2,0,1.3,22,106,85,0,0,0,0,
697,6/22/72,48,36,109,S8NCON,12/31/06,A,1.6,5.65,"552,766","153,165","22,117","236,272",0,"401,079","179,477","108,474",0,"135,968","12,568","123,400",0,0,"4,100","115,800","115,800",0,5,3,0,"308,404","135,968",124,108,15,0,1,0,124,0,0,2,0,1.82,0,34,78,12,0,0,0,
698,8/3/73,321,270,30,SEC236,12/31/06,D,0.95,0.44,"676,367","102,376","16,174","585,832",0,"240,745","790,211","240,381",0,"194,703","25,013","169,690","12,000",0,0,"186,643","174,643","12,000",9,7,2,"335,333","206,703",201,75,126,0,0,89,112,0,0,16,0,1.86,0,89,72,20,20,0,0,
699,2/7/72,736,50,37,RADDEC,12/31/06,A,1.13,3.13,"439,730",0,"13,338","377,824",0,"2,057,893","805,785","139,887","8,706","193,371","24,020","169,351",0,0,"4,835","170,958","170,958",0,33,3,0,"405,108","193,371",204,68,136,0,0,0,204,0,0,10,0,2,0,56,93,55,0,0,0,
700,4/15/75,722,146,16,SEC13A,12/31/06,C,0.95,0.69,"328,650","93,046","4,284","244,617",0,"119,054","275,487","102,964",0,"80,000",0,"80,000",0,0,0,"55,150","55,150",0,1,7,0,0,"80,000",89,23,66,0,0,89,0,0,0,12,0,1.08,0,82,7,0,0,0,0,
703,5/9/72,787,36,109,MISC,12/31/06,F,0.87,0.82,"386,836","101,398","10,415","316,518",0,"191,766","368,595","134,992",0,"143,686","4,933","138,753",0,0,864,"132,180","132,180",0,5,3,0,"832,867","144,550",132,97,35,0,0,0,132,0,0,0,0,2.09,0,24,72,36,0,0,0,
704,7/13/72,821,148,155,SEC13A,12/31/06,A,1.36,5.23,"198,567","41,982","4,520","111,430",0,"322,376","101,548","39,962",0,"37,651","7,229","30,422",0,0,462,"31,650","31,650",0,1,5,1,"10,753","38,113",52,0,52,0,0,0,52,0,0,0,0,0.5,28,22,2,0,0,0,0,
706,7/20/72,41,148,111,S8SUBR,12/31/06,A,1.41,6.28,"118,550","5,384","1,978","79,012",0,"113,513","55,066","37,003",0,"32,361",0,"32,361",0,0,"8,309","27,332","27,332",0,2,3,0,"128,502","40,670",33,33,0,0,0,0,33,0,0,0,0,2.33,0,2,20,9,2,0,0,
707,12/9/71,449,277,110,TCRED4,12/31/06,B,1.02,1.15,"2,021,969","318,381","12,938","1,652,007",0,"761,745","1,327,222","666,484",0,"380,643",0,"380,643","8,000",0,0,"276,758","272,158","4,600",2,21,5,"294,768","388,643",448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0,
708,7/13/72,171,149,156,RAD,12/31/06,A,1.08,1.11,"1,148,536","144,332","6,199","921,714",0,"485,637","790,741","354,041",0,"281,000",0,"281,000",0,0,0,"215,075","215,075",0,2,12,4,0,"281,000",250,100,150,0,0,0,250,0,0,0,0,2.07,0,41,150,59,0,0,0,
709,2/8/73,665,87,49,SEC236,12/31/06,A,1.5,3.17,"1,072,901","49,555","9,669","675,465",0,"1,377,072","609,117","175,061",0,"104,003",694,"103,309","25,968",0,0,"93,475","71,390","22,085",1,13,3,"22,621","129,971",80,20,10,50,0,0,80,0,0,0,0,1.75,0,20,60,0,0,0,0,
712,7/19/73,1282,113,88,RADDEC,12/31/06,C,0.84,1.75,"469,638","138,173","8,413","384,108",0,"328,846","332,016","143,795",0,"201,471","24,159","177,312",0,0,"10,629","184,200","184,200",0,19,2,0,"849,551","212,100",168,72,96,0,0,12,156,0,0,3,0,2.22,0,11,121,24,12,0,0,
713,12/28/71,1055,64,135,S8SUBR,12/31/06,A,1.43,4.38,"374,999","15,643","10,105","244,649",0,"516,712","257,416","139,324",0,"77,083","19,861","57,222",0,"9,817",0,"59,901","59,901",0,2,7,0,"17,045","86,900",71,71,0,0,0,0,71,0,0,4,0,1.69,0,22,49,0,0,0,0,
714,12/19/74,591,93,140,TCRED4,12/31/06,B,0.93,3.46,"664,007","78,001","21,497","607,391",0,"490,932","324,934","183,100",0,"128,684","11,870","116,814",0,0,0,"117,758","117,758",0,20,2,0,"866,408","128,684",125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0,
716,8/23/73,1205,83,75,SEC236,12/31/06,A,1.21,1.6,"584,599","206,874","6,988","307,234",0,"264,134","297,576","132,963",0,"127,656","23,719","103,937",0,0,"7,075","123,076","123,076",0,7,5,2,"153,182","127,656",156,39,117,0,0,0,156,0,0,0,0,1.31,18,82,45,11,0,0,0,
717,6/14/72,399,113,88,RADDEC,12/31/06,A,1.3,3.12,"392,165","38,165","11,442","263,835",0,"214,336","153,901","85,106",0,"93,740","2,500","91,240",460,0,0,"88,599","88,180",419,27,2,0,"528,818","94,200",111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0,
718,7/19/73,1249,148,155,SEC13A,12/31/06,A,1.45,1.27,"192,920","34,717",997,"108,561",0,"62,093","93,349","44,353",0,"54,087","12,294","41,793",0,0,"2,569","40,848","40,848",0,1,5,0,"82,098","54,087",45,11,34,0,0,0,45,0,0,0,0,1.67,0,24,12,9,0,0,0,
